id,latitude,longitude,day_of_year,day_of_week,hour,month,pollution_value
4529,47.29,4.125,29,0,19,1,7.3
4530,-25.561,27.177,151,2,2,5,3.5
4531,43.445,-105.371,241,4,1,8,15.5
4532,37.331,-118.452,150,1,10,5,9.5
4533,35.649,139.609,267,0,10,9,8.5
4534,42.738,-96.658,292,1,20,10,19.8
4535,19.104,72.881,289,6,16,10,36.24
4536,39.986,-82.973,295,0,16,10,8.5
4537,-23.458,-46.401,277,1,22,10,13.5
4538,47.175,23.848,29,0,23,1,97.708
4539,28.306,77.358,304,0,4,10,126.11
4540,31.796,-106.551,316,4,14,11,9.8
4541,37.163,128.255,364,6,19,12,43.5
4542,35.798,140.71,267,0,10,9,14.5
4543,35.299,-120.613,145,2,10,5,18.5
4544,39.719,-79.041,151,2,2,5,10.5
4545,33.345,-115.968,151,2,2,5,11.2
4546,33.478,133.882,267,0,10,9,5.5
4547,35.469,112.833,221,0,14,8,37.5
4548,-22.562,-47.427,95,2,22,4,26.5
4549,31.797,117.125,221,0,14,8,30.5
4550,27.744,-15.594,229,1,4,8,37.5
4551,23.72,86.46,71,4,15,3,3.5
4552,32.109,114.119,221,0,14,8,9.5
4553,22.588,120.42,137,0,8,5,11.5
4554,28.685,77.168,132,5,9,5,142.5
4555,34.234,-79.801,151,2,2,5,12.6
4556,48.075,-119.753,151,2,2,5,6.5
4557,36.095,114.259,221,0,14,8,35.5
4558,29.69,115.977,221,0,14,8,41.5
4559,51.476,-2.627,301,6,3,10,16.5
4560,47.733,-122.304,154,1,18,6,8.4
4561,-23.574,-46.682,341,2,16,12,23.5
4562,26.922,80.923,304,0,4,10,115.4
4563,-25.955,28.237,164,0,11,6,32.778999999999996
4564,30.323,-97.767,150,1,10,5,9.5
4565,22.678,114.373,220,6,11,8,19.5
4566,33.455,-86.959,151,2,2,5,22.0
4567,22.851,113.303,221,0,14,8,5.5
4568,35.124,136.95,267,0,10,9,9.5
4569,37.597,-77.451,145,2,10,5,8.2
4570,46.822,130.401,221,0,14,8,12.5
4571,30.313,-97.648,145,3,20,5,16.5
4572,34.443,131.442,267,0,10,9,6.5
4573,32.826,115.871,221,0,14,8,20.5
4574,37.968,139.1,267,0,10,9,5.5
4575,38.506,-122.492,251,5,18,9,17.5
4576,15.772,101.988,188,5,11,7,11.2
4577,48.329,18.185,214,3,10,8,18.375
4578,40.825,-73.927,145,2,21,5,7.2
4579,37.597,-77.451,151,2,2,5,22.6
4580,-25.527,27.128,272,3,19,9,21.5
4581,32.667,-115.435,159,4,23,6,52.6522553
4582,38.599,-121.517,163,5,11,6,6.0
4583,34.192,135.235,267,0,10,9,5.5
4584,37.748,-122.24,151,2,2,5,6.5
4585,35.125,-87.481,11,4,17,1,8.5
4586,40.655,122.41,221,0,14,8,42.5
4587,31.507,104.581,221,0,14,8,20.5
4588,-25.955,28.237,164,0,0,6,97.174
4589,45.327,-118.071,277,0,23,10,6.0
4590,34.079,133.651,267,0,10,9,10.5
4591,54.375,18.657,2,0,11,1,23.6895
4592,51.595,-2.659,301,6,3,10,11.5
4593,34.592,133.859,267,0,10,9,6.5
4594,26.814,80.978,53,3,7,2,194.11
4595,23.793,80.355,7,1,12,1,34.5
4596,13.668,100.667,216,2,6,8,10.5
4597,39.517,75.945,221,0,14,8,11.5
4598,43.161,141.37,267,0,10,9,8.5
4599,34.384,133.101,267,0,10,9,7.5
4600,23.151,113.323,221,0,14,8,20.5
4601,30.714,76.786,304,0,4,10,60.5
4602,37.426,126.716,104,5,1,4,24.5
4603,48.988,-116.539,151,2,2,5,9.2
4604,33.324,120.143,221,0,14,8,33.5
4605,33.379,130.24,267,0,10,9,9.5
4606,40.241,29.084,151,2,3,5,22.621
4607,30.066,101.944,221,0,14,8,5.5
4608,25.014,121.325,137,0,8,5,14.5
4609,44.558,18.63,350,3,10,12,90.5
4610,13.75,100.63,188,5,11,7,13.3
4611,25.601,91.849,289,6,19,10,26.5
4612,47.484,-52.814,30,1,16,1,9.4
4613,37.761,-119.067,194,4,20,7,10.5
4614,34.639,135.505,267,0,10,9,5.5
4615,32.802,-117.134,62,4,18,3,9.5
4616,37.96,-122.372,151,2,2,5,9.5
4617,35.299,-120.613,144,1,15,5,15.5
4618,24.176,120.583,137,0,8,5,10.5
4619,45.639,-118.813,272,3,21,9,5.2
4620,51.108,20.878,1,2,1,1,11.4
4621,44.96,10.336,127,2,2,5,11.5
4622,50.908,4.334,29,0,23,1,14.95
4623,30.313,-97.648,150,1,10,5,14.5
4624,34.018,-117.436,119,5,8,4,19.0
4625,36.793,-114.025,151,2,2,5,8.3
4626,45.771,126.656,221,0,14,8,10.5
4627,33.573,133.733,267,0,10,9,9.5
4628,32.368,118.85,221,0,14,8,33.5
4629,35.404,139.249,267,0,10,9,8.5
4630,51.705,14.322,29,0,22,1,13.5
4631,35.419,-118.987,151,2,2,5,14.5
4632,48.988,-122.524,145,2,23,5,6.4
4633,53.904,-1.125,301,6,3,10,9.5
4634,32.069,130.316,267,0,10,9,10.5
4635,28.774,-81.296,150,1,14,5,14.8
4636,6.445,100.206,296,0,4,10,8.087499956289928
4637,28.617,112.347,221,0,14,8,8.5
4638,43.035,-78.886,151,2,2,5,16.7
4639,34.035,113.853,221,0,14,8,17.5
4640,32.563,-96.269,150,1,10,5,6.2
4641,38.745,139.862,267,0,10,9,5.5
4642,37.763,140.442,267,0,10,9,7.5
4643,47.0,3.187,341,4,0,12,13.5
4644,30.29,-89.445,151,2,2,5,16.3
4645,22.803,114.643,221,0,14,8,9.5
4646,30.52,-87.852,151,2,2,5,12.0
4647,23.037,109.568,221,0,14,8,24.5
4648,49.478,1.117,340,0,20,12,39.25
4649,42.07,-77.236,151,2,2,5,16.5
4650,47.637,129.172,221,0,14,8,14.5
4651,9.119,99.315,188,5,8,7,14.8
4652,-9.092,-78.516,354,3,18,12,16.1
4653,25.048,117.034,221,0,14,8,11.5
4654,36.555,138.239,267,0,10,9,5.5
4655,35.453,139.609,267,0,10,9,7.5
4656,50.104,14.371,70,3,16,3,7.5
4657,-0.191,-78.542,328,2,19,11,3.5
4658,41.543,31.95,151,2,3,5,19.497
4659,38.032,-1.163,244,5,0,8,13.27
4660,20.774,-156.464,89,2,20,3,7.5
4661,39.806,33.479,151,2,3,5,10.825
4662,-20.264,-70.101,54,1,15,2,9.129999999999999
4663,35.411,139.581,267,0,10,9,6.5
4664,-25.522,27.135,217,4,7,8,36.5
4665,35.788,-115.321,151,2,2,5,8.0
4666,33.963,116.851,221,0,14,8,35.5
4667,40.499,-3.427,29,0,23,1,12.5
4668,46.736,23.602,252,6,1,9,12.817775
4669,12.945,77.604,304,0,5,10,66.5
4670,36.48,-121.718,184,1,17,7,3.5
4671,54.925,-1.363,301,6,3,10,10.5
4672,31.592,120.342,221,0,14,8,37.5
4673,36.531,101.85,221,0,14,8,15.5
4674,27.558,-99.55,150,1,10,5,8.4
4675,39.837,-88.941,151,2,2,5,10.1
4676,44.765,-91.431,151,2,2,5,14.4
4677,-34.904,138.643,96,1,0,4,10.1
4678,46.962,-123.82,151,2,2,5,5.3
4679,27.872,113.138,216,2,16,8,27.5
4680,35.555,139.655,267,0,10,9,8.5
4681,28.662,115.968,221,0,14,8,32.5
4682,30.282,-93.271,151,2,2,5,14.9
4683,34.237,133.753,267,0,10,9,5.5
4684,38.539,-122.508,333,4,3,11,4.5
4685,27.057,115.051,221,0,14,8,21.5
4686,40.754,30.38,151,2,3,5,22.997
4687,32.857,-79.997,187,2,20,7,10.0
4688,47.107,27.705,250,4,13,9,9.941533
4689,-37.759,144.898,95,2,6,4,18.18
4690,33.28,130.56,267,0,10,9,7.5
4691,40.988,113.105,221,0,14,8,17.5
4692,30.029,120.583,221,0,14,8,31.5
4693,45.158,0.751,29,0,20,1,10.9
4694,30.793,-88.136,151,2,2,5,23.1
4695,-34.904,138.642,135,0,8,5,13.9
4696,38.437,-122.64,338,0,7,12,6.5
4697,33.051,112.5,221,0,14,8,18.5
4698,33.526,-86.778,151,2,2,5,14.0
4699,35.893,139.422,267,0,10,9,9.5
4700,-26.189,29.73,151,2,2,5,5.448
4701,26.074,-97.151,150,1,10,5,12.5
4702,31.61,118.518,221,0,14,8,31.5
4703,29.551,103.711,221,0,14,8,14.5
4704,23.123,120.338,137,0,8,5,10.5
4705,28.654,77.189,304,0,3,10,213.5
4706,39.523,-84.36,151,2,2,5,11.5
4707,35.637,138.543,267,0,10,9,3.5
4708,47.162,-120.974,253,2,22,9,41.5
4709,22.731,120.295,137,0,8,5,16.5
4710,28.833,104.584,366,3,19,12,65.5
4711,45.745,126.684,221,0,14,8,12.5
4712,48.447,17.201,214,3,10,8,11.9431
4713,47.202,-123.067,151,2,2,5,5.9
4714,35.174,136.946,267,0,10,9,8.5
4715,48.407,1.433,115,2,3,4,20.6
4716,28.562,77.223,304,0,3,10,271.5
4717,-33.846,18.585,151,2,2,5,11.5
4718,22.657,120.284,137,0,8,5,14.5
4719,33.634,131.1,267,0,10,9,5.5
4720,28.609,77.235,314,2,19,11,244.5
4721,-26.819,27.81,151,2,2,5,15.842
4722,6.525,101.326,188,5,11,7,12.7
4723,34.087,-117.686,314,2,23,11,6.5
4724,35.672,138.617,267,0,10,9,4.5
4725,31.44,121.87,221,0,14,8,22.5
4726,-20.694,139.544,343,3,3,12,7.3
4727,23.201,79.898,289,6,19,10,54.5
4728,41.25,-80.842,151,2,2,5,17.0
4729,-25.925,32.552,22,0,20,1,7.5
4730,41.122,28.832,299,2,14,10,15.873
4731,36.673,119.087,366,3,19,12,81.5
4732,33.015,-82.806,151,2,2,5,16.5
4733,53.591,-1.548,301,6,3,10,8.5
4734,41.531,-73.023,151,2,2,5,23.6
4735,42.128,-123.602,151,2,2,5,6.8
4736,38.472,-121.505,265,3,23,9,3.5
4737,31.887,121.186,221,0,14,8,39.5
4738,21.605,109.194,366,3,19,12,41.5
4739,32.678,109.038,221,0,14,8,11.5
4740,44.352,-84.864,150,1,23,5,14.5
4741,19.443,-99.059,242,2,15,8,32.5
4742,34.225,108.962,221,0,14,8,24.5
4743,38.506,-122.492,249,3,20,9,12.5
4744,34.324,-118.706,162,2,23,6,27.5
4745,37.271,-118.577,177,5,2,6,3.5
4746,34.435,132.56,267,0,10,9,8.5
4747,50.962,5.468,31,3,11,1,28.5
4748,30.258,77.998,289,6,18,10,3.5
4749,38.718,-120.917,45,4,22,2,32.9
4750,41.342,123.148,220,6,11,8,31.5
4751,41.762,-122.554,344,1,7,12,11.5
4752,32.789,-16.88,335,5,4,11,17.3
4753,35.518,140.037,267,0,10,9,6.5
4754,42.797,-96.866,102,2,23,4,9.2
4755,39.79,116.504,221,0,14,8,23.5
4756,48.009,13.648,64,0,13,3,13.8760004
4757,35.251,138.612,267,0,10,9,11.5
4758,35.449,139.441,267,0,10,9,8.5
4759,-37.568,149.117,48,0,4,2,6.7
4760,48.666,20.203,214,3,10,8,11.3799
4761,31.959,118.815,221,0,14,8,32.5
4762,34.475,115.709,221,0,14,8,21.5
4763,31.796,-106.551,315,3,18,11,15.3
4764,34.057,133.028,267,0,10,9,9.5
4765,38.78,-120.568,61,6,2,3,6.6
4766,40.9,114.874,366,3,18,12,46.5
4767,37.168,-86.177,354,1,19,12,12.5
4768,37.531,127.021,108,2,10,4,50.5
4769,29.568,105.087,221,0,14,8,12.5
4770,33.942,-85.965,151,2,2,5,3.5
4771,24.999,121.413,137,0,8,5,16.5
4772,54.584,16.896,354,2,11,12,10.42933
4773,36.056,106.284,221,0,14,8,11.5
4774,41.64,-76.912,276,0,17,10,5.5
4775,36.698,117.064,221,0,14,8,64.5
4776,53.5,-2.589,301,6,3,10,12.5
4777,26.286,-80.067,151,2,2,5,9.1
4778,16.726,98.536,188,5,11,7,12.0
4779,30.016,106.298,221,0,14,8,11.5
4780,19.009,73.0,289,6,19,10,74.34
4781,45.419,-123.809,151,2,2,5,5.5
4782,32.394,-111.023,168,1,6,6,5.5
4783,18.425,-66.166,339,0,15,12,13.4
4784,35.645,139.827,267,0,10,9,6.5
4785,-25.587,27.098,141,6,21,5,6.5
4786,47.195,-120.941,246,2,23,9,3.5
4787,28.586,112.317,221,0,14,8,10.5
4788,36.715,-119.769,151,2,2,5,9.5
4789,43.277,-79.823,198,0,20,7,26.5
4790,29.54,-98.413,150,1,10,5,9.5
4791,41.516,-96.178,145,2,12,5,6.5
4792,40.283,29.004,151,2,3,5,23.05
4793,34.313,134.024,267,0,10,9,5.5
4794,40.806,111.558,221,0,14,8,23.5
4795,24.288,116.1,221,0,14,8,15.5
4796,35.404,140.038,267,0,10,9,5.5
4797,48.281,16.649,29,0,21,1,15.15000057
4798,27.096,78.007,304,0,5,10,104.12
4799,45.726,126.664,221,0,14,8,16.5
4800,23.779,79.492,304,0,5,10,84.5
4801,46.626,126.934,221,0,14,8,10.5
4802,35.065,-118.192,244,0,21,8,11.8
4803,30.73,120.721,221,0,14,8,28.5
4804,38.94,-119.938,144,1,19,5,28.7
4805,34.689,135.024,267,0,10,9,6.5
4806,35.379,140.187,267,0,10,9,6.5
4807,29.594,105.025,221,0,14,8,8.5
4808,34.027,131.777,267,0,10,9,9.5
4809,28.41,77.338,53,3,6,2,235.5
4810,1.453,103.806,214,3,10,8,18.5
4811,40.366,49.812,103,3,6,4,30.5
4812,39.874,109.967,221,0,14,8,25.5
4813,-23.801,151.145,343,3,3,12,7.6
4814,45.48,-73.202,306,4,16,11,22.5
4815,45.017,-123.019,273,4,0,9,5.1
4816,36.55,136.679,267,0,10,9,3.5
4817,36.614,136.956,267,0,10,9,5.5
4818,28.836,77.145,304,0,3,10,298.5
4819,29.824,76.379,304,0,5,10,241.52
4820,24.38,124.107,256,3,9,9,16.5
4821,40.781,-79.558,151,2,2,5,14.2
4822,35.32,-119.053,150,1,22,5,12.0
4823,38.94,-119.938,142,6,15,5,12.7
4824,35.277,136.659,267,0,10,9,9.5
4825,47.862,16.576,64,0,13,3,9.573400020000001
4826,19.508,-155.126,151,2,2,5,8.5
4827,48.075,-119.753,145,2,15,5,6.9
4828,47.55,-122.311,151,2,2,5,9.5
4829,40.557,-122.151,326,4,13,11,7.5
4830,35.771,140.022,267,0,10,9,6.5
4831,29.499,108.798,221,0,14,8,18.5
4832,36.158,-118.611,318,1,22,11,16.5
4833,59.279,18.06,214,3,9,8,6.150179
4834,33.698,-84.312,72,3,15,3,8.5
4835,26.877,80.932,233,2,11,8,8.5
4836,-25.587,27.098,102,2,21,4,23.5
4837,51.486,11.991,365,0,9,12,11.63
4838,22.799,108.271,221,0,14,8,18.5
4839,51.52,0.046,88,3,17,3,13.5
4840,48.254,17.713,214,3,10,8,12.5264
4841,37.493,-119.609,327,5,3,11,14.5
4842,19.287,73.163,304,0,4,10,38.5
4843,34.272,-116.795,69,0,3,3,3.5
4844,22.664,120.292,137,0,8,5,12.5
4845,34.602,113.822,220,6,11,8,22.5
4846,28.278,109.689,221,0,14,8,20.5
4847,29.295,120.026,206,6,11,7,3.5
4848,31.606,-97.047,151,2,2,5,12.1
4849,27.637,106.933,221,0,14,8,13.5
4850,17.762,98.983,156,1,5,6,9.5
4851,35.049,-78.941,151,2,2,5,10.5
4852,35.708,139.692,267,0,10,9,6.5
4853,25.521,-100.995,268,1,12,9,10.667300000000001
4854,35.565,140.072,267,0,10,9,6.5
4855,27.847,-97.484,150,1,10,5,9.2
4856,26.544,104.779,221,0,14,8,14.5
4857,37.533,126.547,193,3,19,7,24.5
4858,34.126,132.245,267,0,10,9,6.5
4859,41.148,27.813,117,3,11,4,15.261
4860,47.302,5.021,1,6,3,1,9.1
4861,41.863,123.585,220,6,11,8,30.5
4862,29.062,77.739,289,6,19,10,125.5
4863,37.094,-84.604,151,2,2,5,8.9
4864,28.162,113.015,221,0,14,8,13.5
4865,43.005,141.461,267,0,10,9,8.5
4866,46.787,23.542,252,6,1,9,14.3308611
4867,31.346,119.786,221,0,14,8,34.5
4868,29.68,115.995,221,0,14,8,39.5
4869,27.938,-82.197,151,2,2,5,18.4
4870,35.924,-96.042,151,2,2,5,12.8
4871,32.984,117.395,221,0,14,8,26.5
4872,46.648,131.176,221,0,14,8,13.5
4873,30.64,114.33,221,0,14,8,16.5
4874,28.646,77.266,304,0,3,10,259.5
4875,28.689,77.763,304,0,5,10,169.5
4876,42.797,-96.866,102,2,0,4,10.9
4877,51.425,6.95,29,0,22,1,15.237
4878,29.925,121.539,221,0,14,8,20.5
4879,40.683,109.811,221,0,14,8,18.5
4880,17.186,102.446,188,5,11,7,11.9
4881,39.135,-121.639,151,2,2,5,11.5
4882,37.902,27.8,299,2,20,10,19.313000000000002
4883,46.009,4.751,353,1,0,12,15.3
4884,38.195,-120.646,151,2,2,5,6.5
4885,37.367,126.682,104,5,1,4,29.5
4886,27.637,113.868,221,0,14,8,27.5
4887,50.137,15.145,243,4,21,8,588.4500122070312
4888,23.443,103.371,221,0,14,8,18.5
4889,6.084,-0.049,43,0,15,2,47.839567011052914
4890,-27.675,152.748,353,2,10,12,7.4
4891,48.533,16.573,317,0,16,11,16.75
4892,51.458,-0.4,301,6,0,10,9.5
4893,45.702,126.63,221,0,14,8,7.5
4894,-26.739,27.896,151,2,2,5,11.805
4895,33.918,131.254,267,0,10,9,7.5
4896,34.442,133.988,267,0,10,9,7.5
4897,43.704,-101.923,151,2,2,5,10.1
4898,41.669,-91.485,146,3,5,5,8.5
4899,28.579,77.284,304,0,3,10,269.5
4900,35.366,116.569,221,0,14,8,44.5
4901,31.73,-106.375,127,0,22,5,38.0
4902,43.022,19.707,80,2,0,3,65.6
4903,40.511,-122.522,169,2,9,6,5.5
4904,51.796,18.006,277,1,22,10,26.9191
4905,52.127,21.103,364,4,11,12,14.5
4906,36.035,106.249,221,0,14,8,12.5
4907,59.374,18.064,214,3,9,8,5.55222
4908,35.365,140.43,267,0,10,9,6.5
4909,43.458,5.466,29,0,19,1,16.4
4910,31.073,104.398,221,0,14,8,14.5
4911,41.14,121.099,221,0,14,8,56.5
4912,21.99,108.674,221,0,14,8,15.5
4913,35.519,139.724,267,0,10,9,8.5
4914,43.045,-89.423,151,2,2,5,11.5
4915,55.718,12.559,219,0,7,8,5.127976198991139
4916,35.065,-118.19,109,4,16,4,12.5
4917,53.275,-1.494,301,6,3,10,12.5
4918,38.976,-122.254,260,1,16,9,11.6
4919,-32.195,150.691,327,2,2,11,6.5
4920,51.366,4.288,72,0,15,3,34.5
4921,12.408,75.738,289,6,19,10,14.5
4922,41.294,36.378,151,2,3,5,19.494
4923,45.761,-122.751,151,2,2,5,6.9
4924,47.66,-122.218,133,5,1,5,3.7
4925,39.697,106.852,221,0,14,8,12.5
4926,48.393,-120.109,168,1,17,6,4.8
4927,40.809,121.069,221,0,14,8,44.5
4928,37.099,79.933,221,0,14,8,7.5
4929,37.13,36.29,151,2,3,5,20.178
4930,37.07,-122.043,98,4,20,4,9.5
4931,-1.937,30.021,124,3,13,5,3.5
4932,54.424,12.707,212,1,14,7,6.5600000000000005
4933,45.856,130.976,366,3,18,12,29.5
4934,45.453,-73.494,213,1,15,8,6.9
4935,38.46,-122.702,337,6,16,12,3.5
4936,21.148,81.333,285,2,21,10,3.5
4937,34.982,111.012,221,0,14,8,25.5
4938,47.557,-115.364,151,2,2,5,8.7
4939,37.906,139.076,267,0,10,9,8.5
4940,-38.791,-72.588,150,1,22,5,47.51
4941,48.285,15.896,64,0,13,3,10.64999961
4942,42.883,129.456,221,0,14,8,9.5
4943,39.308,112.397,221,0,14,8,17.5
4944,49.404,22.401,351,2,12,12,16.0313
4945,44.571,129.673,221,0,14,8,9.5
4946,29.697,106.445,221,0,14,8,14.5
4947,35.685,139.865,267,0,10,9,7.5
4948,23.666,116.594,366,3,19,12,26.5
4949,50.922,6.937,29,0,22,1,15.259
4950,40.722,-8.586,354,2,13,12,21.5
4951,27.778,99.712,221,0,14,8,17.5
4952,24.745,121.114,137,0,8,5,15.5
4953,38.242,-85.865,11,3,9,1,6.5
4954,34.273,117.204,221,0,14,8,18.5
4955,37.262,-93.266,151,2,2,5,11.3
4956,42.617,-113.801,291,1,23,10,16.1
4957,37.984,-119.118,233,0,8,8,8.5
4958,42.094,-7.362,29,0,22,1,12.8
4959,35.05,118.278,221,0,14,8,32.5
4960,35.651,-106.038,151,2,2,5,4.5
4961,29.877,106.072,221,0,14,8,11.5
4962,25.086,102.655,221,0,14,8,25.5
4963,32.994,96.991,221,0,14,8,7.5
4964,54.37,22.355,348,5,8,12,14.9357
4965,44.8,20.645,214,3,11,8,12.3428333333333
4966,35.663,-87.051,151,2,2,5,9.5
4967,37.609,-118.991,278,2,9,10,9.5
4968,34.635,112.449,221,0,14,8,17.5
4969,31.88,106.781,221,0,14,8,11.5
4970,32.85,115.826,221,0,14,8,11.5
4971,28.539,77.239,304,0,3,10,283.5
4972,44.838,20.371,214,3,11,8,26.077
4973,34.475,117.512,221,0,14,8,23.5
4974,33.556,130.366,267,0,10,9,7.5
4975,48.516,129.516,221,0,14,8,4.5
4976,36.503,-117.842,151,2,2,5,10.7
4977,53.588,21.03,363,3,10,12,15.383
4978,43.461,-89.702,151,2,2,5,10.4
4979,31.993,118.826,221,0,14,8,32.5
4980,37.433,126.643,193,3,19,7,20.5
4981,-24.016,-46.27,95,2,23,4,7.5
4982,29.145,110.539,221,0,14,8,30.5
4983,48.38,-114.206,151,2,2,5,7.4
4984,19.088,72.803,304,0,4,10,60.1
4985,31.796,-106.551,313,1,19,11,10.4
4986,42.275,-83.15,150,1,23,5,11.3
4987,29.677,94.365,221,0,14,8,9.5
4988,38.56,-121.527,167,0,7,6,9.5
4989,19.494,-99.252,242,2,15,8,13.5
4990,18.237,99.554,188,5,11,7,12.9
4991,28.357,112.985,366,3,18,12,25.5
4992,39.219,-105.952,58,1,19,2,13.3
4993,31.311,121.48,221,0,14,8,26.5
4994,34.578,135.586,267,0,10,9,6.5
4995,40.148,-123.768,239,4,9,8,8.5
4996,-38.762,-72.606,278,3,18,10,9.127976179122925
4997,40.201,-105.105,150,1,17,5,10.1
4998,46.297,-79.428,198,0,20,7,15.5
4999,31.194,-81.529,151,2,2,5,17.8
5000,-12.0,-76.917,358,4,17,12,40.84
5001,39.712,-105.15,163,3,0,6,3.5
5002,-37.812,144.819,4,0,9,1,5.7
5003,13.709,100.543,188,5,11,7,17.6
5004,19.167,72.862,289,6,18,10,51.0
5005,48.151,18.933,214,3,10,8,12.3529
5006,29.576,103.772,221,0,14,8,14.5
5007,26.613,106.649,221,0,14,8,8.5
5008,54.965,-7.297,63,3,1,3,11.5
5009,37.427,104.969,221,0,14,8,14.5
5010,26.495,80.193,329,0,16,11,44.4
5011,25.796,113.052,221,0,14,8,15.5
5012,33.33,131.438,267,0,10,9,9.5
5013,39.534,-77.68,151,2,2,5,11.5
5014,31.915,120.917,221,0,14,8,36.5
5015,35.696,139.855,267,0,10,9,6.5
5016,37.348,126.763,193,3,19,7,33.5
5017,26.764,83.435,304,0,5,10,89.25
5018,-26.82,27.87,151,2,2,5,19.902
5019,37.023,138.874,267,0,10,9,7.5
5020,53.735,-2.72,301,6,3,10,10.5
5021,30.677,103.979,221,0,14,8,20.5
5022,34.801,135.41,267,0,10,9,7.5
5023,28.258,109.721,221,0,14,8,26.5
5024,-33.91,151.136,327,2,2,11,5.8
5025,42.676,21.128,146,4,1,5,15.5
5026,35.645,139.791,267,0,10,9,8.5
5027,43.593,1.39,29,0,20,1,11.2
5028,33.082,131.758,267,0,8,9,17.5
5029,-33.039,27.887,186,1,10,7,239.967
5030,19.36,-99.203,151,2,14,5,30.4
5031,33.894,130.768,267,0,10,9,9.5
5032,-29.757,30.833,150,1,22,5,27.5
5033,-34.589,-58.371,41,3,19,2,6.5
5034,28.447,119.893,221,0,14,8,16.5
5035,48.907,20.923,214,3,10,8,14.905
5036,35.442,133.889,148,0,5,5,22.5
5037,-26.38,28.059,150,1,23,5,27.259
5038,44.239,87.497,221,0,14,8,12.5
5039,29.136,119.656,221,0,14,8,21.5
5040,-26.207,27.945,150,1,23,5,25.319
5041,70.094,-143.632,149,0,17,5,3.7
5042,43.038,-70.777,151,2,2,5,8.3
5043,45.017,-123.019,272,3,20,9,5.4
5044,-34.927,138.601,76,5,9,3,4.613095246255398
5045,-33.903,151.093,327,2,2,11,6.3
5046,52.453,-1.536,301,6,3,10,10.5
5047,38.608,-121.491,52,4,0,2,11.3
5048,38.291,-85.756,151,2,2,5,9.5
5049,13.366,75.75,289,6,19,10,8.5
5050,46.767,2.635,29,0,19,1,7.1
5051,36.114,111.518,221,0,14,8,38.5
5052,34.931,136.952,267,0,10,9,12.5
5053,37.758,-119.066,189,6,9,7,9.5
5054,32.962,117.342,221,0,14,8,27.5
5055,44.477,0.166,64,0,9,3,9.2
5056,41.649,-85.921,150,1,10,5,24.4
5057,29.296,104.803,366,3,19,12,65.5
5058,46.131,-1.13,64,0,9,3,6.9
5059,34.39,135.319,267,0,9,9,3.5
5060,29.942,-93.91,150,1,10,5,22.5
5061,35.907,14.42,93,1,14,4,13.96867
5062,24.814,85.039,304,0,5,10,95.5
5063,43.957,12.6,127,2,2,5,9.5
5064,34.404,-118.48,151,2,2,5,10.8
5065,30.549,104.023,221,0,14,8,34.5
5066,38.081,23.777,29,0,22,1,17.5
5067,34.774,113.62,221,0,14,8,23.5
5068,42.318,-81.753,198,0,21,7,27.5
5069,35.676,140.114,267,0,10,9,6.5
5070,34.813,135.359,267,0,10,9,7.5
5071,47.28,-122.213,98,1,19,4,6.5
5072,40.66,-74.039,151,2,2,5,17.8
5073,38.945,141.104,267,0,10,9,6.5
5074,-26.27,28.42,151,2,2,5,15.693
5075,32.839,-80.001,142,6,7,5,11.1
5076,4.6,-74.102,91,4,8,4,22.5
5077,30.647,-81.578,44,3,16,2,15.3
5078,36.242,120.67,221,0,14,8,39.5
5079,43.703,142.363,267,0,10,9,8.5
5080,15.023,-90.526,338,1,16,12,11.5
5081,24.151,120.576,137,0,8,5,19.5
5082,-37.846,148.569,59,4,7,2,5.0
5083,19.117,72.953,265,3,8,9,8.71
5084,50.608,5.578,303,1,12,10,8.5705
5085,13.128,80.215,289,6,18,10,18.060000000000002
5086,47.187,-122.435,150,1,21,5,11.5
5087,35.683,139.419,267,0,10,9,4.5
5088,35.465,116.634,221,0,14,8,34.5
5089,-29.977,31.0,262,6,14,9,25.866
5090,39.929,-120.961,262,0,17,9,7.5
5091,32.839,-80.001,141,5,13,5,10.4
5092,48.644,18.871,214,3,10,8,9.3047
5093,32.594,-115.523,164,2,23,6,19.2399396
5094,42.797,-96.866,151,2,2,5,15.2
5095,42.526,-108.72,150,1,10,5,4.5
5096,23.45,103.356,366,3,19,12,49.5
5097,39.364,112.409,221,0,14,8,17.5
5098,-25.522,27.135,216,3,22,8,36.5
5099,45.937,13.675,214,3,10,8,15.53
5100,53.632,22.44,344,0,14,12,10.1
5101,41.987,119.227,221,0,14,8,31.5
5102,39.472,-121.236,77,3,0,3,8.5
5103,53.51,-2.261,260,6,11,9,26.349998474121097
5104,35.407,-83.448,223,6,21,8,14.5
5105,10.649,-61.526,148,6,4,5,8.48333333333333
5106,34.869,136.562,267,0,10,9,7.5
5107,15.842,102.041,164,1,3,6,20.3
5108,30.091,119.973,221,0,14,8,49.5
5109,31.529,120.261,221,0,14,8,25.5
5110,35.507,140.182,267,0,10,9,3.5
5111,37.814,113.587,221,0,14,8,25.5
5112,37.483,126.601,165,3,23,6,22.5
5113,28.934,118.87,221,0,14,8,13.5
5114,39.811,34.846,151,2,3,5,14.961
5115,34.541,-117.316,151,2,2,5,12.5
5116,35.561,139.587,267,0,10,9,6.5
5117,46.12,15.11,214,3,10,8,13.42
5118,35.067,-87.444,151,2,2,5,4.5
5119,51.548,-0.047,93,1,13,4,4.5
5120,43.085,6.037,29,0,19,1,9.9
